,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.0710218230404923,0.600635625906384,0.5827788511545217,0.0026490574791317896,0.8840579710144928,0.8983144341435847
1,0.07045412816520102,0.6637921750234627,0.6366385903801222,0.002601809799671173,0.927536231884058,0.9490616270653885
2,0.07007513570754069,0.6935296709753231,0.6669641676953492,0.0024290430758680615,0.9710144927536232,0.9813859827702175
3,0.06777161992299997,0.7173070913068442,0.677719093917533,0.0022268563154197877,0.9468599033816425,0.9642460037372684
4,0.06966718805260898,0.7035908234511803,0.6476004340264003,0.0021104542982010614,0.9420289855072463,0.9614693271339306
5,0.06064416798406666,0.7112425762378065,0.6787994337165291,0.0021293851591291883,0.9130434782608695,0.9428553099041479
6,0.05844899013363277,0.7249555906846368,0.6742038123898403,0.0021458110284237634,0.8985507246376812,0.9396314702831843
7,0.06352782361504271,0.7284298476959027,0.6731269126536442,0.00218122647631736,0.8840579710144928,0.9370589498654728
8,0.055445246255924646,0.7484814416396386,0.6920130913512709,0.00220162332767532,0.8792270531400966,0.9406911018576887
9,0.06167517937130066,0.743041412084182,0.6943479487176114,0.002073264725151516,0.8743961352657005,0.9332404914652462
10,0.056415424370120884,0.7657056375331063,0.7240898797266234,0.002050545776174182,0.8792270531400966,0.9447629635586899
11,0.05540959793573005,0.7570097173847353,0.7056511126151838,0.002030046568030403,0.8840579710144928,0.9408297755224223
12,0.04985104036569045,0.8062210621173984,0.7457095396501483,0.002011990085953758,0.8502415458937198,0.9268495126473081
13,0.050141581199021325,0.7968338565430205,0.7422832002970525,0.002066720986650104,0.8405797101449275,0.9240653827351298
14,0.0516108014928005,0.8033231988625191,0.7591615560853915,0.0021725493882383618,0.8309178743961353,0.919896641175703
15,0.05346723668532825,0.8208284208582508,0.779834193854916,0.002271362358615512,0.7922705314009661,0.904223277300448
16,0.04946230302778586,0.8207315383886326,0.7813172888620713,0.002319057427701496,0.7971014492753623,0.8927179755106079
17,0.049125457080547996,0.817977173097429,0.7762240671001767,0.002201059567076819,0.8357487922705314,0.9209876700877405
18,0.05106602414292443,0.8117926086042812,0.7705722701454811,0.002272271329448337,0.782608695652174,0.8993539694226202
19,0.047450914325335096,0.8166614629616287,0.7667701178914746,0.0022167134143057324,0.7729468599033816,0.8946897828979798
20,0.05290528353903256,0.8294498749715844,0.7858236077439809,0.0022100781400998435,0.7874396135265701,0.9000947151754574
21,0.04362873982706925,0.8484606552765042,0.7975941073509981,0.0022225293020407357,0.7729468599033816,0.9059342280782043
