,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.07300361506144205,0.5306324686680268,0.5144756573724313,0.0031570067008336385,0.5040214477211796,0.7818499473664734
1,0.06908989028135935,0.6446707454516181,0.6082371245480597,0.003152794639269511,0.546916890080429,0.7873530666787654
2,0.06997211517890295,0.634711946065166,0.6059994013687502,0.0031463983986112806,0.5951742627345844,0.8136592084325914
3,0.06517429000139237,0.7015955509947367,0.6706526983744359,0.003143953283627828,0.6112600536193029,0.8221406581986795
4,0.07107218672831853,0.6374482372691662,0.6085236646573886,0.0031503094567192926,0.6032171581769437,0.8077163886250286
5,0.06672456288337708,0.6584670478298291,0.629924296543686,0.003132804234822591,0.6112600536193029,0.8175159313359375
6,0.06579083927472433,0.6772151898734177,0.6447409621710711,0.003129031591945224,0.5951742627345844,0.8101844658520876
7,0.06830607151985169,0.6876246684845542,0.6534105355117981,0.00311871071656545,0.5844504021447721,0.8178168794252888
8,0.0679274589618047,0.6996864697373542,0.6624191913491754,0.0031312147776285807,0.5656836461126006,0.8243770919849942
9,0.06946992159883181,0.6579598305536629,0.6387264140046884,0.0031158000230789183,0.5871313672922251,0.834444282870255
10,0.06807160941759745,0.703317944257347,0.659661671646969,0.0030906935532887775,0.5844504021447721,0.8389292987860374
11,0.06053101705908775,0.7172658606665022,0.6860763525952,0.0030907134215037027,0.579088471849866,0.6551399056253484
12,0.06732188952962558,0.7115831298126115,0.6793477705429873,0.003077106343375312,0.5871313672922251,0.834065325612846
13,0.059572827691833176,0.7278137969891996,0.6820913734428407,0.003066098690032959,0.6085790884718498,0.8394683233530368
14,0.05964703188339869,0.7496297319489529,0.6937079026491496,0.003159376647737291,0.5951742627345844,0.829820536084388
15,0.05866151758035024,0.7300533166065548,0.6964846579174517,0.0031535224782096014,0.6058981233243967,0.8309019995995318
16,0.05644212314983209,0.7513655919176294,0.7089495714455795,0.0031649692191017998,0.5978552278820375,0.8271383018477276
17,0.05782449382543564,0.770414054164657,0.736063155535938,0.003113003240691291,0.6058981233243967,0.8482385413042483
18,0.05561071647206942,0.7667075389914169,0.7075274069694742,0.0030703547928068375,0.6648793565683646,0.852723618006466
19,0.057017748802900316,0.7926795915886714,0.7315670363365308,0.0032151576545503403,0.6032171581769437,0.8199971549252395
20,0.05680195260792971,0.7598386560855556,0.7155475889035794,0.0031120889716678194,0.6890080428954424,0.8415829885704444
21,0.05528986842619876,0.7697254609912573,0.7301847144954221,0.0031924174891577828,0.6166219839142091,0.8333946827677337
