,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.06901339743615818,0.5567542055759701,0.5457097934045415,0.005796512365341186,0.5862884160756501,0.6732953779303051
1,0.07249080299520168,0.667947151858043,0.6453655893187186,0.005768242478370667,0.6052009456264775,0.6632586753302084
2,0.06955800695078714,0.6650481475436593,0.6373834158669583,0.00573531448841095,0.5910165484633569,0.6468643845099487
3,0.06355779350918977,0.7380407474963003,0.7011390706983086,0.005671822428703308,0.624113475177305,0.6847567752697387
4,0.06695548760242202,0.6811996848065378,0.6441906541053212,0.005642563104629517,0.6288416075650118,0.6901289093481051
5,0.06035971499219233,0.7160012696621288,0.6535875543615486,0.005655784010887146,0.6217494089834515,0.6805442000327099
6,0.05902676844880694,0.7415955631399317,0.6832195358075502,0.005726449489593506,0.5945626477541371,0.6819858875836796
7,0.05651903127123709,0.7654208050182959,0.7017432588109392,0.005710519552230835,0.6252955082742316,0.7054930798168114
8,0.05747549666636655,0.7154612774841782,0.668170810033924,0.005760138034820557,0.6016548463356974,0.6945670916002556
9,0.05980022788858738,0.7452492678381256,0.6934866644517518,0.005825791358947754,0.6004728132387707,0.6868941282543845
10,0.05274741487945018,0.7706660326852635,0.7184648364761923,0.005963234901428222,0.5614657210401891,0.6510699041447309
11,0.05094402006491512,0.7825451790931718,0.7277232126939651,0.006042388081550598,0.5401891252955082,0.6524214665259899
12,0.05111134693812148,0.8039557679561865,0.7523299184856495,0.00602952241897583,0.5342789598108747,0.6583834314271235
13,0.053502482710545564,0.792808001289436,0.7397516353170341,0.006262598633766174,0.4940898345153664,0.6285322049961155
14,0.049076753337772526,0.8132797540849883,0.7510710023880055,0.0063911348581314085,0.5153664302600472,0.6870493905768938
15,0.051465399228796664,0.8070815826330532,0.7524281952741073,0.006253152489662171,0.5011820330969267,0.6218094979425884
16,0.04865972086989961,0.8185063865924886,0.7621077486836916,0.006678805351257324,0.5106382978723404,0.6787802207471251
17,0.046845534281665775,0.8270778933669256,0.7549232113519816,0.00644010603427887,0.5118203309692672,0.641306309348891
18,0.047954488698722555,0.8133197781549829,0.7586995733780886,0.006358770728111267,0.5130023640661938,0.6381972507783292
19,0.046856447802476435,0.8010069203215648,0.7589185331355203,0.006777223348617554,0.5130023640661938,0.688853798434355
20,0.04333646169730595,0.8415890971500072,0.796159550558553,0.006772106289863586,0.5260047281323877,0.6984638800771176
