,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.061429574145659666,0.602874314084139,0.6089018153463552,0.002635072871863124,0.5433070866141733,0.696666545691443
1,0.04887271573541965,0.7948679137766776,0.7529358386468822,0.0026692259742552974,0.5433070866141733,0.7121949271697688
2,0.045009304001645385,0.8558066121357261,0.8166741560017491,0.0029573625469782264,0.6338582677165354,0.7390382408950401
3,0.033785267850535004,0.8706263007284079,0.8298390821038689,0.0030882085662290275,0.6377952755905512,0.7709162078921064
4,0.03136268850715255,0.9007289194148443,0.8455329045230116,0.003222032124737659,0.4763779527559055,0.4959092874315444
5,0.026513493301997464,0.8908949312074496,0.8483663087912205,0.003265683550432504,0.6259842519685039,0.669436063232596
6,0.026388262433790236,0.8923057810170615,0.8464084195047713,0.0033611504428357965,0.5866141732283464,0.5669215874749693
7,0.02284726061070385,0.9380737109511326,0.9031317291709453,0.004070046436355774,0.6141732283464567,0.5942954175791758
8,0.02177353204819491,0.9360742922598593,0.9015201350857641,0.003376572965139366,0.6496062992125984,0.6080241163470919
9,0.018609740784958223,0.9503171670146304,0.9099750366730261,0.004136122493858797,0.7086614173228346,0.7466859290315663
10,0.02070910363293697,0.9388588892935755,0.8978842663990415,0.0036962089768375257,0.6968503937007874,0.6754446587541709
11,0.01842143295050195,0.9243148463958879,0.8828391728663895,0.003998586212296084,0.7165354330708661,0.6617696178533085
12,0.014518395393399167,0.9625744053595958,0.9291977055334597,0.005124408078480916,0.6456692913385826,0.49909755489071744
13,0.01737006081649604,0.9575871973738203,0.9263606641126054,0.005339783358286662,0.7165354330708661,0.6429121736674823
14,0.019380199069467103,0.9547462418201779,0.9272583807109734,0.004078718194042344,0.6535433070866141,0.5935210560450558
15,0.01445191840385798,0.9583756883612803,0.9306626312346502,0.004642199320965503,0.6338582677165354,0.5944257724924896
16,0.016227815001303204,0.9526803080992764,0.9253697040413761,0.003689604351319462,0.7204724409448819,0.7980654018598714
17,0.015446263289800782,0.9640771050692316,0.9387546597370072,0.0043316461953772116,0.7007874015748031,0.6755648828408478
18,0.01667620556296728,0.9565071086060402,0.9225501096926857,0.0050683811486485495,0.6811023622047244,0.5028704766476947
19,0.013986713995051336,0.9685342970114387,0.9458427765795201,0.004121010562023485,0.7519685039370079,0.8131927450693851
20,0.009800070477811902,0.9745810099252885,0.9606956226978288,0.006772705589432314,0.6929133858267716,0.5622839375006836
21,0.012838662850704065,0.9627605242844111,0.9422088099143747,0.005916521850838719,0.7007874015748031,0.6993260556659628
