,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.06901762436847297,0.56696895121869,0.552228520231407,0.005795570611953735,0.6052009456264775,0.6696834590215383
1,0.07249793069703238,0.6622733701941623,0.6371853908186031,0.005769058465957642,0.6028368794326241,0.6610898016864616
2,0.06953354321774982,0.6619471193079811,0.6389452584268844,0.005737159252166748,0.5874704491725768,0.6452658605124342
3,0.06357644524704031,0.7291530440169323,0.6876628902021551,0.005662824511528015,0.6276595744680851,0.6856169596222016
4,0.0669762052747668,0.6735473074517259,0.6412925104599162,0.005634220242500305,0.6276595744680851,0.6914818601298327
5,0.0607639733301539,0.7161599774282288,0.6545178278491154,0.00563356339931488,0.6312056737588653,0.6871774828095657
6,0.05940957014658013,0.7374232081911263,0.6865567193322918,0.005655507445335388,0.6312056737588653,0.7020768453982168
7,0.05689761750146645,0.7618748910960098,0.6989177750771904,0.005765437483787537,0.5910165484633569,0.6825282090455939
8,0.05788184437824755,0.7056583153911398,0.6591520716868455,0.005945488214492798,0.5118203309692672,0.6225507682384824
9,0.058619657158851625,0.7439347044728435,0.689774397140237,0.006043470501899719,0.5354609929078015,0.6273201509755786
10,0.05167270304799891,0.770745280360665,0.7201890014588607,0.0059853243827819825,0.5626477541371159,0.6476853395006401
11,0.05148955795432435,0.7726707066334813,0.7121213229543621,0.006302113533020019,0.5035460992907801,0.6180088327802017
12,0.05198534517770722,0.810871385216451,0.7563690300656658,0.006202377080917358,0.5342789598108747,0.6346767927406374
13,0.052559378553105864,0.7992382148098506,0.7440864575704491,0.006378598809242249,0.4799054373522459,0.6288115745434869
14,0.0503361407794109,0.8057237062414673,0.7385524765213268,0.0064414703845977785,0.4905437352245863,0.652686201109912
15,0.04915233153571077,0.8197303921568627,0.7689956823330696,0.006706064343452453,0.47754137115839246,0.6361130531296082
16,0.04910718879732145,0.8068424062808714,0.7557268254199346,0.0066090279817581175,0.48817966903073284,0.6508239869116764
17,0.047304632104172996,0.8293637220632524,0.753275315471963,0.006806763410568237,0.48226950354609927,0.6429323793625167
18,0.04847071090523078,0.8046420434431363,0.7592240378242996,0.006550530791282654,0.524822695035461,0.6503794168837079
19,0.04760830774649876,0.8082430323098716,0.7676998885287344,0.006787106394767761,0.48699763593380613,0.6441160067385863
20,0.04408507108384249,0.8249338439817046,0.7933216280053724,0.007022143006324768,0.4799054373522459,0.6374240204398437
21,0.049133364952543154,0.8152601247335597,0.7723668764180057,0.006855274438858032,0.48699763593380613,0.6431302402372153
