,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.07122482576592248,0.5105369038981598,0.5146864895610831,0.002588620745992086,0.8894230769230769,0.7739323297258396
1,0.06996357577693285,0.6572273779134957,0.6258385702316037,0.0025466874421360983,0.9375,0.9151945680129048
2,0.06085385293693517,0.6913532977802087,0.6502451598243477,0.002453321254397013,0.9182692307692307,0.9163605912171848
3,0.0681413063032907,0.6986904705826935,0.6621689199942516,0.002244372324771192,0.9038461538461539,0.8932595852090933
4,0.06679343324602052,0.692285287241789,0.6571120598850708,0.002113981419299022,0.9230769230769231,0.9137677324679911
5,0.0590960349631213,0.7457076413056027,0.6857550392264217,0.0020148671535124263,0.8990384615384616,0.893752604710078
6,0.06476415991380952,0.7628971521026331,0.7151282520150753,0.0019928579588970505,0.8990384615384616,0.8945034038659757
7,0.057140413661677186,0.7686723626962608,0.7229395033582887,0.0019566901476986438,0.8894230769230769,0.8840076519167768
8,0.049683910290561066,0.7521143724961379,0.6976083762126403,0.0019297431032341647,0.9086538461538461,0.9017661905977573
9,0.04893242520268871,0.7860661697873114,0.7314160890682108,0.001947071717446109,0.9134615384615384,0.9040227796746896
10,0.05948551494864478,0.7764728682170543,0.7188996489590916,0.0019693627773997293,0.8894230769230769,0.8891245422593
11,0.05814373255902135,0.7812694131729269,0.7490213752909284,0.00196949239954891,0.8990384615384616,0.8971381281469792
12,0.054723524462114946,0.7775867609254499,0.7215753870974914,0.001990627093487475,0.8894230769230769,0.888258858806489
13,0.047534165665125236,0.8090326873492473,0.7348111454066297,0.0019467769257993583,0.9086538461538461,0.8980360142701157
14,0.05616894353799492,0.7920571533247848,0.7331919717886216,0.0019663466387484447,0.8990384615384616,0.9031207019423138
15,0.0529114033287836,0.7581837203023758,0.7068728996165845,0.0020804773253130624,0.8894230769230769,0.8933757491490123
16,0.051681047246393004,0.8195557555491765,0.7519450221557283,0.0021094642130725354,0.8701923076923077,0.8723842452506143
17,0.044190166500496314,0.8196686706295596,0.7550845684675677,0.0021141789045678564,0.8798076923076923,0.876897423404479
18,0.04883618557300323,0.8182562562904079,0.7434756849637885,0.002127079719520477,0.875,0.8746408343275467
19,0.047409168853048696,0.8320115128847841,0.772993393874687,0.002111931881272649,0.8798076923076923,0.8717805330619556
20,0.05045153849158692,0.8124281943797547,0.7638250642061545,0.0021768241043550423,0.875,0.8702747431409208
